,0
49167,12959097
49168,12959095
49169,12958186
49170,12958061
49171,12957694
49172,12956825
49173,12956410
49174,12955941
49175,12955866
49176,12955797
49177,12955202
49178,12954752
49179,12954598
49180,12954411
49181,12953376
49182,12953181
49183,12951167
49184,12949374
49185,12948874
49186,12948696
49187,12948159
49188,12948119
49189,12947456
49190,12947443
49191,12947343
49192,12947337
49193,12943561
49194,12943559
49195,12943476
49196,12942381
49197,12941772
49198,12941756
49199,12941710
49200,12940863
49201,12940628
49202,12940416
49203,12939236
49204,12939122
49205,12939120
49206,12939103
49207,12938667
49208,12936960
49209,12936932
49210,12935323
49211,12933663
49212,12930460
49213,12930237
49214,12930161
49215,12929618
49216,12927005
49217,12925742
49218,12924204
49219,12923968
49220,12923879
49221,12923776
49222,12923151
49223,12921877
49224,12919161
49225,12918799
49226,12917721
49227,12917715
49228,12917713
49229,12917707
49230,12917500
49231,12917494
49232,12917427
49233,12916814
49234,12915638
49235,12914721
49236,12914290
49237,12914282
49238,12914280
49239,12914245
49240,12913673
49241,12913286
49242,12913020
49243,12912793
49244,12912783
49245,12912772
49246,12910269
49247,12908728
49248,12903832
49249,12903475
49250,12902445
49251,12901472
49252,12901467
49253,12900989
49254,12900986
49255,12898955
49256,12898471
49257,12897376
49258,12897329
49259,12897303
49260,12897191
49261,12897044
49262,12897040
49263,12893926
49264,12893293
49265,12892104
49266,12891869
49267,12891202
49268,12891156
49269,12891143
49270,12891048
49271,12888635
49272,12888484
49273,12888463
49274,12887719
49275,12887161
49276,12886549
49277,12886440
49278,12886439
49279,12886438
49280,12886433
49281,12886397
49282,12885269
49283,12884646
49284,12883389
49285,12883125
49286,12882911
49287,12882910
49288,12882908
49289,12882855
49290,12882602
49291,12882397
49292,12882396
49293,12882391
49294,12882149
49295,12880602
49296,12880599
49297,12880187
49298,12880186
49299,12878760
49300,12877088
49301,12877068
49302,12876699
49303,12876110
49304,12875511
49305,12875149
49306,12875088
49307,12872654
49308,12871871
49309,12871138
49310,12870539
49311,12870420
49312,12870238
49313,12870159
49314,12869692
49315,12867537
49316,12867253
49317,12866461
49318,12865419
49319,12865340
49320,12865257
49321,12865040
49322,12862414
49323,12861999
49324,12861280
49325,12861279
49326,12861275
49327,12861272
49328,12861267
49329,12861237
49330,12861232
49331,12860835
49332,12860375
49333,12859047
49334,12858818
49335,12858647
49336,12858623
49337,12858622
49338,12857675
49339,12856990
49340,12856860
49341,12856446
49342,12856282
49343,12855760
49344,12855759
49345,12855758
49346,12855757
49347,12855753
49348,12855752
49349,12855751
49350,12855420
49351,12854482
49352,12853336
49353,12851327
49354,12851309
49355,12848302
49356,12848280
49357,12847996
49358,12847866
49359,12846588
49360,12846450
49361,12845836
49362,12844395
49363,12843170
49364,12842848
49365,12841908
49366,12841898
49367,12841541
49368,12841429
49369,12841427
49370,12840656
49371,12840215
49372,12840187
49373,12840166
49374,12840164
49375,12839166
49376,12838804
49377,12838184
49378,12837855
49379,12837045
49380,12835290
49381,12834563
49382,12833120
49383,12833112
49384,12833111
49385,12832319
49386,12832298
49387,12832297
49388,12831942
49389,12831683
49390,12831441
49391,12831431
49392,24944395
49393,12830455
49394,12830031
49395,12830021
49396,12830018
49397,12828197
49398,12828192
49399,12828189
49400,12828188
49401,12828187
49402,12827853
49403,12827362
49404,12826331
49405,12825861
49406,12825762
49407,12824051
49408,12823386
49409,12822705
49410,12821973
49411,12821971
49412,12821969
49413,12821964
49414,12819902
49415,12819313
49416,12817077
49417,12816768
49418,12816743
49419,12815883
49420,12812815
49421,12811554
49422,12810549
49423,12810541
49424,12810404
49425,12809960
49426,12809692
49427,12809176
49428,12809168
49429,12809165
49430,12806884
49431,12806724
49432,12806557
49433,12806223
49434,12806207
49435,12805664
49436,12805400
49437,12805397
49438,12805394
49439,12805392
49440,12805389
49441,12805252
49442,12801949
49443,12801943
49444,12800800
49445,12800688
49446,12800348
49447,12800317
49448,12800105
49449,12799306
49450,12797656
49451,12796784
49452,12796071
49453,12795810
49454,12794001
49455,12793608
49456,12793607
49457,12793595
49458,12792997
49459,12792622
49460,12792620
49461,12792294
49462,12792265
49463,12792156
49464,12791674
49465,12791618
49466,12791184
49467,12790691
49468,12790056
49469,12789659
49470,12788929
49471,12788909
49472,12788859
49473,12786680
49474,12785416
49475,12783705
49476,12782674
49477,12782234
49478,12782207
49479,12781861
49480,12781163
49481,12781116
49482,12781113
49483,12780342
49484,12778655
49485,12778587
49486,12778044
49487,12776702
49488,12775555
49489,12773282
49490,12773140
49491,12773137
49492,12771331
49493,12771049
49494,12770829
49495,12770608
49496,12769046
49497,12769033
49498,12768890
49499,12768810
49500,12768215
49501,12767070
49502,12766795
49503,12766339
49504,12766136
49505,12766117
49506,12766100
49507,12766092
49508,12765670
49509,12763399
49510,12763398
49511,12762623
49512,12762621
49513,12761370
49514,12761365
49515,12761364
49516,12761363
49517,12760447
49518,12760446
49519,12760444
49520,12760443
49521,12760441
49522,12759884
49523,12759883
49524,12756960
49525,12756560
49526,12755682
49527,12753698
49528,12752484
49529,12751567
49530,12750240
49531,12750152
49532,12749678
49533,12748388
49534,12746338
49535,12746306
49536,12746241
49537,12745758
49538,12745194
49539,12744593
49540,12744304
49541,12744226
49542,12741415
49543,12740459
49544,12740458
49545,12740454
49546,12740449
49547,12740068
49548,12740052
49549,12739741
49550,12739278
49551,12738878
49552,12737782
49553,12737717
49554,12737716
49555,12737715
49556,12737714
49557,12737710
49558,12737707
49559,12736178
49560,12736177
49561,12734049
49562,12733746
49563,12733743
49564,12733742
49565,12733741
49566,12733740
49567,12733678
49568,12733327
49569,12733326
49570,12733325
49571,12733297
49572,12731292
49573,12731198
49574,12731123
49575,12730330
49576,12728217
49577,12727985
49578,12727933
49579,12727230
49580,12725716
49581,12724019
49582,12723642
49583,12723600
49584,12723025
49585,12723010
49586,12723005
49587,12722984
49588,12722956
49589,12722612
49590,12720591
49591,12720537
49592,12718594
49593,12716798
49594,12716768
49595,12716767
49596,12716738
49597,12716737
49598,12716668
49599,12716667
49600,12716315
49601,12716290
49602,12715657
49603,12715656
49604,12715418
49605,12714849
49606,12714324
49607,12714091
49608,12713213
49609,12713207
49610,12711310
49611,12708262
49612,12707842
49613,12706365
49614,12706138
49615,12705865
49616,12705735
49617,12704721
49618,12704677
49619,12704403
49620,12704399
49621,12704397
49622,12701450
49623,12701232
49624,12681025
49625,12701059
49626,12700626
49627,12700613
49628,12700612
49629,12699239
49630,12699207
49631,12698955
49632,12697904
49633,12696300
49634,12695976
49635,12694082
49636,12692007
49637,12691857
49638,12691339
49639,12691184
49640,12691182
49641,12691179
49642,12691171
49643,12690085
49644,12690084
49645,12690080
49646,12688235
49647,12688169
49648,12688168
49649,12688164
49650,12688161
49651,12688021
49652,12680567
49653,12686465
49654,12686336
49655,12684366
49656,12684364
49657,12684362
49658,12684361
49659,12684358
49660,12684355
49661,12684342
49662,12683646
49663,12679447
49664,12679416
49665,12679226
49666,12678842
49667,12678838
49668,12678214
49669,12677985
49670,12676093
49671,12675784
49672,12675647
49673,12675643
49674,12673135
49675,12672983
49676,12672940
49677,12672923
49678,12672921
49679,12672637
49680,12671032
49681,12669265
49682,12669125
49683,12669016
49684,12669003
49685,12668934
49686,12667367
49687,12667166
49688,12666526
49689,12666449
49690,12666448
49691,12666073
49692,12665425
49693,12664689
49694,12664079
49695,12664076
49696,12663602
49697,12663569
49698,12663470
49699,12663323
49700,12663317
49701,12663271
49702,12662366
49703,12661871
49704,12660895
49705,12660884
49706,12660883
49707,12660880
49708,12660873
49709,12660624
49710,12660410
49711,12659879
49712,12659605
49713,12657956
49714,12656277
49715,12656207
49716,12654711
49717,12653876
49718,12653425
49719,12652832
49720,12652376
49721,12652095
49722,12651966
49723,12651818
49724,12650740
49725,12649573
49726,12649390
49727,12649234
49728,12648689
49729,12647276
49730,12646666
49731,12645286
49732,12645277
49733,12645272
49734,12644632
49735,12643180
49736,12643174
49737,12643169
49738,12643150
49739,12643140
49740,12643001
49741,12642789
49742,12640672
49743,12640371
49744,12640363
49745,12639974
49746,12639896
49747,12638596
49748,12637800
49749,12637112
49750,12634448
49751,12634439
49752,12634436
49753,12634286
49754,12634283
49755,12634023
49756,12634022
49757,12632768
49758,12632362
49759,12631503
49760,12630939
49761,12630609
49762,12630500
49763,12629715
49764,12629569
49765,12629566
49766,12629558
49767,12629451
49768,12629444
49769,12628772
49770,12628080
49771,12628037
49772,12627588
49773,12626686
49774,12626322
49775,12625506
49776,12625176
49777,12624475
49778,12623938
49779,12623937
49780,12622004
49781,12621910
49782,12621879
49783,12620529
49784,12620424
49785,12620091
49786,12619866
49787,12618569
49788,12618361
49789,12617696
49790,12617409
49791,12616806
49792,12616763
49793,12616262
49794,12615832
49795,12612275
49796,12612226
49797,12612166
49798,12612164
49799,12611252
49800,12610786
49801,12610272
49802,12609743
49803,12608528
49804,12608527
49805,12608523
49806,12608522
49807,12608351
49808,12608127
49809,12607409
49810,12606523
49811,12606511
49812,12604926
49813,12603567
49814,12603506
49815,12603007
49816,12601621
49817,12601094
49818,12600853
49819,12600846
49820,12600842
49821,12600841
49822,12597019
49823,12596966
49824,12596704
49825,12596342
49826,12595588
49827,12593896
49828,12593843
49829,12593345
49830,12591104
49831,12590723
49832,12589332
49833,12589331
49834,12589186
49835,12589184
49836,12588953
49837,12588802
49838,12588692
49839,12588072
49840,12588054
49841,12586858
49842,12585343
49843,12584370
49844,12582458
49845,12582222
49846,12582213
49847,12582210
49848,12582011
49849,12581939
49850,12581612
49851,12581467
49852,12580939
49853,12580844
49854,12577858
49855,12576509
49856,12574803
49857,12574620
49858,12574619
49859,12574618
49860,12574616
49861,12574615
49862,12574583
49863,12574237
49864,12574218
49865,12572360
49866,12571723
49867,12569268
49868,12569239
49869,12569166
49870,12569110
49871,12568195
49872,12568186
49873,12566476
49874,12566369
49875,12566143
49876,12566140
49877,12566139
49878,12566132
49879,12565105
49880,12564333
49881,12563624
49882,12561940
49883,12561752
49884,12561621
49885,12561596
49886,12561594
49887,12561521
49888,12560585
49889,12560202
49890,12559666
49891,12559475
49892,12559473
49893,12558204
49894,12557812
49895,12557165
49896,12556541
49897,12554598
49898,12552582
49899,12552573
49900,12552492
49901,12548307
49902,12547885
49903,12547865
49904,12547564
49905,12546631
49906,12545930
49907,12545754
49908,12544664
49909,12544656
49910,12543978
49911,12543594
49912,12543373
49913,12542595
49914,12542564
49915,12542010
49916,12540784
49917,12540635
49918,12540610
49919,12540602
49920,12540600
49921,12540599
49922,12540597
49923,12540594
49924,12540411
49925,12540311
49926,12538623
49927,12538610
49928,12537879
49929,12537256
49930,12537180
49931,12537179
49932,12537178
49933,12535737
49934,12534614
49935,12532161
49936,12532160
49937,12532158
49938,12532155
49939,12532147
49940,12531492
49941,12530633
49942,12530254
49943,12529820
49944,12529498
49945,12529491
49946,12529489
49947,12529485
49948,12529376
49949,12529196
49950,12529192
49951,12529189
49952,12529187
49953,12527424
49954,12527349
49955,12527344
49956,12526091
49957,12525799
49958,12525791
49959,12525670
49960,12524717
49961,12524670
49962,12524228
49963,12523264
49964,12522957
49965,12522323
49966,12519867
49967,12519414
49968,12518580
49969,12517494
49970,12516240
49971,12515422
49972,12515418
49973,12514937
49974,12514922
49975,12514316
49976,12514306
49977,12514305
49978,12514304
49979,12514303
49980,12514302
49981,12512884
49982,12512031
49983,12511609
49984,12510993
49985,12508957
49986,12508953
49987,12508940
49988,12508939
49989,12508472
49990,12507635
49991,12507421
49992,19810848
49993,12506408
49994,12505756
49995,12502490
49996,12499394
49997,12499321
49998,12498626
49999,12498625
50000,12498622
50001,12497046
50002,12496677
50003,12495828
50004,12495462
50005,12495456
50006,12494530
50007,12494529
50008,12494312
50009,12494300
50010,12492656
50011,12492653
50012,12492652
50013,12492650
50014,12492642
50015,12491818
50016,12491491
50017,12491191
50018,12490670
50019,12490664
50020,12490663
50021,12490661
50022,12490660
50023,12490657
50024,12489929
50025,12489585
50026,12489063
50027,12488352
50028,12488241
50029,12488190
50030,12486890
50031,12485810
50032,12484512
50033,12484252
50034,12484181
50035,12484176
50036,12484159
50037,12482747
50038,12481518
50039,12481517
50040,12480797
50041,12480555
50042,12479324
50043,12478649
50044,12477153
50045,12477152
50046,12476961
50047,12475373
50048,12475182
50049,12474795
50050,12474199
50051,12473571
50052,12473424
50053,12472368
50054,12472070
50055,12471167
50056,12470549
50057,12468634
50058,12468417
50059,12468409
50060,12466395
50061,12466394
50062,12466363
50063,12466359
50064,12466357
50065,12466345
50066,12466337
50067,12465525
50068,12464003
50069,12462948
50070,12462696
50071,12462668
50072,12462278
50073,12462043
50074,12462019
50075,12461678
50076,12461674
50077,12461473
50078,12460870
50079,12460152
50080,12460151
50081,12458971
50082,12458970
50083,12458969
50084,12457297
50085,12457296
50086,12457290
50087,12455452
50088,12453956
50089,12453893
50090,12453827
50091,12450887
50092,12450884
50093,12450883
50094,12450882
50095,12450448
50096,12449547
50097,12448398
50098,12448381
50099,12447443
50100,12446867
50101,12446861
50102,12443990
50103,12442072
50104,12442069
50105,12440289
50106,12439651
50107,12439650
50108,12439649
50109,12439648
50110,12439647
50111,12439645
50112,12439106
50113,12437490
50114,12437401
50115,12435081
50116,12431407
50117,12430971
50118,12430263
50119,12429884
50120,12429876
50121,12429873
50122,12428636
50123,12428077
50124,12428076
50125,12427646
50126,12424848
50127,12423997
50128,12422987
50129,12422986
50130,12422739
50131,12422704
50132,12422106
50133,12421877
50134,12421872
50135,12421846
50136,12421342
50137,12420344
50138,12420191
50139,12419765
50140,12419178
50141,12418804
50142,12413387
50143,12416857
50144,12416663
50145,12416657
50146,12416048
50147,12416019
50148,12415956
50149,12414891
50150,12414841
50151,12413983
50152,12413779
50153,12413116
50154,12412859
50155,12412540
50156,12412399
50157,12412394
50158,12412249
50159,12412246
50160,12411452
50161,12410168
50162,12409965
50163,12409963
50164,12408457
50165,12408409
50166,12408279
50167,12408198
50168,12408038
50169,12406395
50170,12406041
50171,12406040
50172,12404202
50173,12404201
50174,12404029
50175,12403851
50176,12400097
50177,12401760
50178,12401710
50179,12401709
50180,12401163
50181,12400355
50182,12400303
50183,12400175
50184,12400037
50185,12399407
50186,12399262
50187,12399261
50188,12399252
50189,12387653
50190,12397193
50191,12395700
50192,12395215
50193,12394329
50194,12392150
50195,12391712
50196,12389271
50197,12388789
50198,12388568
50199,12388167
50200,12388146
50201,12387862
50202,12387686
50203,12386996
50204,12386979
50205,12386908
50206,12385894
50207,12385594
50208,12384323
50209,12384255
50210,12384065
50211,12380877
50212,12380876
50213,12378302
50214,12377756
50215,12376586
50216,12376578
50217,12376414
50218,12376408
50219,12376402
50220,12376327
50221,12376313
50222,12376184
50223,12373627
50224,12373626
50225,12373620
50226,12373419
50227,12372163
50228,12371268
50229,12371267
50230,12370125
50231,12370844
50232,12370841
50233,12370568
50234,12369046
50235,12367817
50236,12365822
50237,12365082
50238,12365074
50239,12364926
50240,12364459
50241,12364457
50242,12364453
50243,12364452
50244,12364425
50245,12362819
50246,12362790
50247,12362590
50248,12361490
50249,12360157
50250,12359499
50251,12358879
50252,12358875
50253,12357131
50254,12357124
50255,12356785
50256,12356780
50257,12356104
50258,12355324
50259,12355109
50260,12354677
50261,12354130
50262,12351475
50263,12351469
50264,12351434
50265,12351430
50266,12349887
50267,12324291
50268,12324285
50269,12324283
50270,12324280
50271,12297221
50272,12296979
50273,12271199
50274,12270014
50275,12244007
50276,12243933
50277,12241840
50278,12240790
50279,12240709
50280,12239864
50281,12238170
50282,12238109
50283,12238084
50284,12238003
50285,12235760
50286,12235731
50287,12235220
50288,12232536
50289,12231567
50290,12230315
50291,12230235
50292,12229282
50293,12228064
50294,12226885
50295,12226145
50296,12226140
50297,12226139
50298,12226138
50299,12226136
50300,12225242
50301,12224662
50302,12224660
50303,12224657
50304,12224397
50305,12224197
50306,12222641
50307,12221226
50308,12221198
50309,12219869
50310,12217829
50311,12217771
50312,12214446
50313,12213351
50314,12213140
50315,12213131
50316,12211518
50317,12211508
50318,12209368
50319,12208486
50320,12207840
50321,12207556
50322,23008679
50323,12200752
50324,12199298
50325,12198714
50326,12197994
50327,12195710
50328,12195680
50329,12195458
50330,12195163
50331,12195131
50332,12194559
50333,12194556
50334,12193546
50335,12193045
50336,12192933
50337,12192345
50338,12192100
50339,12190998
50340,12190177
50341,12189587
50342,12189443
50343,12187395
50344,12187392
50345,12186662
50346,12186660
50347,12184996
50348,12184663
50349,12184288
50350,12184132
50351,12184127
50352,12184126
50353,12183947
50354,12183482
50355,12182002
50356,12181395
50357,12181390
50358,12181384
50359,12177411
50360,12177253
50361,12177191
50362,12177175
50363,12174324
50364,12174236
50365,12173730
50366,12173568
50367,12173077
50368,12172831
50369,12172476
50370,12172471
50371,12171464
50372,12171461
50373,12171460
50374,12171451
50375,12171450
50376,12171432
50377,12171430
50378,12170481
50379,12169857
50380,12169352
50381,12167841
50382,12166532
50383,12164473
50384,12164163
50385,12163669
50386,12163656
50387,12162162
50388,12161655
50389,12161638
50390,12161474
50391,12160192
50392,12153737
50393,12153502
50394,12153496
50395,12153462
50396,12152924
50397,12151145
50398,12151026
50399,12150454
50400,12149814
50401,12149599
50402,12149495
50403,12149305
50404,12148707
50405,12147182
50406,12146567
50407,12146545
50408,12145773
50409,12145565
50410,12145399
50411,12145235
50412,12145234
50413,12145175
50414,12145167
50415,12145158
50416,12145157
50417,12145156
50418,12145155
50419,12145148
50420,12145028
50421,12144714
50422,12143826
50423,12141181
50424,12140730
50425,12139462
50426,12138714
50427,12136267
50428,12135957
50429,12134718
50430,12133213
50431,12133212
50432,12133211
50433,12132650
50434,12131785
50435,12131598
50436,12131249
50437,12130553
50438,12128286
50439,12127777
50440,12127425
50441,12127383
50442,12127161
50443,12126732
50444,12125796
50445,12125471
50446,12123140
50447,12122554
50448,12122550
50449,12122545
50450,12122085
50451,12121336
50452,12120626
50453,12120421
50454,12120420
50455,12120279
50456,12120101
50457,12120100
50458,12119996
50459,12119992
50460,12119988
50461,12119986
50462,12119985
50463,12119984
50464,12119799
50465,12119666
50466,12119657
50467,12119656
50468,12119646
50469,12119641
50470,12119640
50471,12119638
50472,12119636
50473,12119634
50474,12119633
50475,12119582
50476,12119574
50477,12119568
50478,12118727
50479,12118266
50480,12118247
50481,12117432
50482,12116572
50483,12116497
50484,12115031
50485,12113634
50486,12113288
50487,12112939
50488,12110366
50489,12109553
50490,12109328
50491,12107726
50492,12106620
50493,12105288
50494,12105286
50495,12105285
50496,12105143
50497,12102645
50498,12101821
50499,12099001
50500,12098878
50501,12097678
50502,12097653
50503,12094628
50504,12094499
50505,12094496
50506,12094000
50507,12093998
50508,12093927
50509,12092690
50510,12092689
50511,12092688
50512,12091753
50513,12091635
50514,12091495
50515,12090028
50516,12089937
50517,12088772
50518,12088526
50519,12088525
50520,12088215
50521,12088213
50522,12088210
50523,12087500
50524,12087032
50525,12087008
50526,12086938
50527,12086936
50528,12086933
50529,12086276
50530,12084369
50531,12083480
50532,12083316
50533,12082896
50534,12082882
50535,12082813
50536,12082452
50537,12082444
50538,12081854
50539,12081852
50540,12081837
50541,12081823
50542,12080451
50543,12080447
50544,12080444
50545,12080440
50546,12080399
50547,12080397
50548,12079869
50549,12079858
50550,12079856
50551,12078557
50552,12077730
50553,12077332
50554,12076496
50555,12076426
50556,12075585
50557,12075579
50558,12075577
50559,12075576
50560,12075575
50561,12075573
50562,12075571
50563,12075500
50564,12074254
50565,12074253
50566,12074209
50567,12073774
50568,12073415
50569,12072376
50570,12070476
50571,12070427
50572,12070307
50573,12068290
50574,12068061
50575,12067905
50576,12067041
50577,12066629
50578,12066465
50579,12066453
50580,12065205
50581,12064972
50582,12064971
50583,12064888
50584,12064332
50585,12063821
50586,12063778
50587,12062850
50588,12060712
50589,12059988
50590,12055705
50591,12055334
50592,12055326
50593,12055323
50594,12055318
50595,12054638
50596,12053901
50597,12052123
50598,12052098
50599,12052021
50600,12051262
50601,12048848
50602,12048498
50603,12046639
50604,12046132
50605,12045368
50606,12045366
50607,12043107
50608,12042493
50609,12042481
50610,12042467
50611,12042455
50612,12042200
50613,12039705
50614,12038478
50615,12038474
50616,12037740
50617,12037724
50618,12037723
50619,12037721
50620,12037657
50621,12037654
50622,12037652
50623,12037647
50624,12037646
50625,12036804
50626,12036222
50627,12035950
50628,12035855
50629,12035113
50630,12033496
50631,12033286
50632,12032763
50633,12032753
50634,12032746
50635,12032742
50636,12032656
50637,12032649
50638,12032626
50639,12032420
50640,12032111
50641,12031975
50642,12031973
50643,12031959
50644,12031737
50645,12031220
50646,12031171
50647,12028859
50648,12027507
50649,12027375
50650,12027296
50651,12027294
50652,12027293
50653,12027290
50654,12027287
50655,12027285
50656,12027284
50657,12027283
50658,12027282
50659,12027281
50660,12027280
50661,12027279
50662,12027278
50663,12027277
50664,12027276
50665,12027275
50666,12027274
50667,12027273
50668,12026314
50669,12026312
50670,12026001
50671,12023994
50672,12023168
50673,12022998
50674,12022901
50675,12017838
50676,12017763
50677,12017223
50678,12017222
50679,12017218
50680,12021416
50681,12021050
50682,12021024
50683,12021012
50684,12020980
50685,12020385
50686,12020383
50687,12020101
50688,12015775
50689,12014581
50690,12013460
50691,12011678
50692,12011657
50693,12011603
50694,12010626
50695,12010590
50696,12010183
50697,12009424
50698,12009347
50699,12009032
50700,12009002
50701,12008999
50702,12008998
50703,12008996
50704,12008989
50705,12008987
50706,12008986
50707,12008984
50708,12008982
50709,12008974
50710,12008645
50711,12007530
50712,12007529
50713,12006635
50714,12006634
50715,12006633
50716,12006632
50717,12006366
50718,12006364
50719,12003258
50720,12002800
50721,11999543
50722,11999542
50723,11999540
50724,11997866
50725,11996962
50726,11996942
50727,11996624
50728,11994907
50729,11994683
50730,11994678
50731,11994365
50732,11994344
50733,11994266
50734,11991335
50735,11991214
50736,11989992
50737,11988234
50738,11988062
50739,11987025
50740,11986887
50741,11986487
50742,11985949
50743,11985417
50744,11985412
50745,11985367
50746,11984418
50747,11983823
50748,11981327
50749,11981290
50750,11980577
50751,23008671
50752,11979391
50753,11979055
50754,11979020
50755,11978725
50756,11978675
50757,11978628
50758,11978327
50759,11976568
50760,11976158
50761,11975807
50762,11975806
50763,11975219
50764,11973921
50765,11972744
50766,11972741
50767,11972317
50768,11972291
50769,11971945
50770,11970899
50771,11969348
50772,11968225
50773,11966382
50774,11966174
50775,11965520
50776,11964031
50777,11961215
50778,11960511
50779,11960302
50780,11960299
50781,11960066
50782,11959698
50783,11957797
50784,11957433
50785,11956242
50786,11953732
50787,11951741
50788,11949204
50789,11950103
50790,11949882
50791,11948648
50792,11948646
50793,11948643
50794,11947966
50795,11944764
50796,11943837
50797,11943638
50798,11943204
50799,11943000
50800,11942778
50801,11942735
50802,11942176
50803,11940556
50804,11940110
50805,11938379
50806,11937436
50807,11935947
50808,11934549
50809,11934542
50810,11934132
50811,11933609
50812,11932566
50813,11932335
50814,11932292
50815,11931866
50816,11930391
50817,11930284
50818,11929193
50819,11929005
50820,11928596
50821,11928592
50822,11928588
50823,11928539
50824,11928532
50825,11928531
50826,11927787
50827,11925372
50828,11922179
50829,11923482
50830,11921686
50831,11921649
50832,11921584
50833,11919138
50834,11919120
50835,11918474
50836,11918343
50837,11918342
50838,11916931
50839,11916919
50840,11916461
50841,11916106
50842,11916105
50843,11916104
50844,11916102
50845,11916101
50846,11916099
50847,11916087
50848,11915020
50849,11914742
50850,11914512
50851,11914033
50852,11913630
50853,11913619
50854,11913249
50855,11913198
50856,11912815
50857,11912805
50858,11912563
50859,11912555
50860,11912553
50861,11912547
50862,11911340
50863,11911116
50864,11908858
50865,11907034
50866,11906587
50867,11906575
50868,11906544
50869,11905462
50870,11903784
50871,11903487
50872,11903416
50873,11903414
50874,11903320
50875,11902563
50876,11902400
50877,11902396
50878,11902391
50879,11902390
50880,11902383
50881,11902377
50882,11902367
50883,11900235
50884,11898769
50885,11896500
50886,11896486
50887,11894745
50888,11894744
50889,11894743
50890,11892719
50891,11892602
50892,11890644
50893,11890163
50894,11889887
50895,11889199
50896,11888531
50897,11888515
50898,11888494
50899,11887358
50900,11887162
50901,11886941
50902,11884277
50903,11883944
50904,11882922
50905,11882611
50906,11882515
50907,11882514
50908,11882506
50909,11882503
50910,11882397
50911,11882325
50912,11882207
50913,11881245
50914,11880549
50915,11878059
50916,11876260
50917,11876190
50918,11876083
50919,11874930
50920,11874926
50921,11874925
50922,11873631
50923,11872689
50924,11872676
50925,11872379
50926,11872365
50927,11872363
50928,11871862
50929,11871213
50930,11869052
50931,11868286
50932,11868248
50933,22692440
50934,11867747
50935,11867242
50936,11864866
50937,11864855
50938,11864854
50939,11864852
50940,11864622
50941,11864481
50942,11864480
50943,11863249
50944,11863083
50945,11862847
50946,11862789
50947,11861497
50948,11860727
50949,11859274
50950,11858492
50951,11857047
50952,11855259
50953,11854949
50954,11854119
50955,11853530
50956,11853365
50957,11853047
50958,11850876
50959,11850751
50960,11850749
50961,11850745
50962,11850744
50963,11850613
50964,11850095
50965,11847412
50966,11846122
50967,11845767
50968,11844838
50969,11843112
50970,11841964
50971,11841954
50972,11796179
50973,11840208
50974,11840206
50975,11840205
50976,11840185
50977,11840178
50978,11839971
50979,11838888
50980,11838886
50981,11838645
50982,11838644
50983,11838643
50984,11837998
50985,11837755
50986,11836018
50987,11814380
50988,11835303
50989,11835297
50990,11834092
50991,11833461
50992,11833131
50993,11833040
50994,11832875
50995,11832376
50996,11832353
50997,11832351
50998,11831109
50999,11830869
51000,11829746
51001,11829274
51002,11828676
51003,11827920
51004,11827496
51005,11825635
51006,11823590
51007,11823583
51008,11823579
51009,11822539
51010,11821903
51011,11820995
51012,11820148
51013,11818477
51014,11818300
51015,11817926
51016,11817710
51017,11815326
51018,11815316
51019,11811363
51020,11811124
51021,11809775
51022,11809618
51023,11808891
51024,11808817
51025,11808814
51026,11808327
51027,11807161
51028,11806485
51029,11795435
51030,11795106
51031,11795092
51032,11795072
51033,11805435
51034,11804839
51035,11803707
51036,11800290
51037,11799593
51038,11797499
51039,11794562
51040,11794502
51041,11794490
51042,11792152
51043,11791156
51044,11791148
51045,11791144
51046,11791143
51047,11790431
51048,11790414
51049,11790401
51050,11788613
51051,11788374
51052,11787670
51053,11787368
51054,11787271
51055,11786600
51056,11786599
51057,11786089
51058,11784916
51059,11781845
51060,11781766
51061,11781765
51062,11781764
51063,11781763
51064,11781756
51065,11781753
51066,11780178
51067,11779763
51068,11775342
51069,11774802
51070,11774087
51071,11773011
51072,11771675
51073,11771118
51074,11770183
51075,11769880
51076,11769877
51077,11768723
51078,11768247
51079,11766908
51080,11765975
51081,11763508
51082,11763292
51083,11763283
51084,11762734
51085,11761634
51086,11760845
51087,11760251
51088,11756334
51089,11756055
51090,11755476
51091,11754536
51092,27365662
51093,19496293
51094,11753595
51095,11753591
51096,11753586
51097,11753584
51098,11753578
51099,11753494
51100,11751159
51101,11751077
51102,11750274
51103,11749100
51104,11747280
51105,11746308
51106,11746306
51107,11744521
51108,11743915
51109,11743132
51110,11743131
51111,11743060
51112,11742822
51113,11741341
51114,11740312
51115,11739957
51116,11739459
51117,11739457
51118,11739396
51119,11739102
51120,11739095
51121,11738797
51122,11738631
51123,11737954
51124,11737554
51125,11735645
51126,11735095
51127,11735093
51128,11734575
51129,11734573
51130,11732409
51131,11730237
51132,11729639
51133,11729638
51134,11729636
51135,11729635
51136,11728255
51137,11726456
51138,11725709
51139,21461131
51140,11724664
51141,11724515
51142,11723062
51143,11723049
51144,11722969
51145,11722954
51146,11721888
51147,11721801
51148,11720637
51149,11720343
51150,11720273
51151,11719834
51152,11719832
51153,11719829
51154,11716599
51155,11716587
51156,11716511
51157,11716470
51158,11716317
51159,11716286
51160,11712670
51161,11712415
51162,11711326
51163,11710365
51164,11710363
51165,11710356
